id_client;service_sauvegarde;service_antivirus;service_assurance;service_streaming_film;service_streaming_tv;service_support
JOKAR87382;1;1;0;1;0;1
KTVFV74108;0;0;1;0;0;0
TILVL64973;0;1;0;0;0;0
JTCUD08394;1;1;1;1;1;1
MKWSG01282;0;1;0;1;0;1
BDVDB37161;0;0;0;0;0;0
NOKYQ71597;1;0;1;1;0;0
YXSMB77145;0;0;1;1;1;0
OKWVH40709;1;0;1;0;1;0
YQBYY16891;0;0;0;0;0;0
UBQFC19078;1;0;0;0;0;0
QTKDO18951;0;0;0;0;0;0
RYBHH35373;1;1;1;0;0;0
OFQCB54143;0;0;0;0;1;1
IIDEO10316;0;0;0;0;0;0
SYSWS32589;1;1;1;1;1;1
VSOBE07237;0;0;0;1;0;0
HOSAM19415;0;0;0;1;1;0
CDBUW36338;1;0;1;1;1;1
KMENE82956;0;1;1;0;1;1
LZQXK01256;0;0;1;1;1;1
DRTMJ97305;0;1;0;0;1;1
TBWLC02064;1;1;1;1;1;1
HFAFX90953;0;0;0;0;1;0
BQCEQ05961;1;0;1;1;1;0
RPYWW52485;1;1;1;1;1;1
QHAFM63628;0;0;1;1;1;1
LWLYN73944;0;0;0;0;0;0
ITEMU59819;0;0;0;1;1;0
EQUUH01916;0;1;0;0;0;1
VIFJQ92531;1;1;1;0;0;0
DGOWI11377;1;0;1;1;0;1
ZRHFP88129;0;0;1;1;0;0
UZAVK52234;1;1;0;1;1;0
BGQGF07309;1;1;1;1;1;1
UZIPO44306;1;0;0;0;0;1
YDNRM30304;0;0;0;0;0;0
JKFWI20257;0;0;0;1;1;1
OIJEA37092;1;0;1;0;0;1
EHUZA09307;1;1;1;0;1;1
IHETN91746;0;0;0;0;0;0
BIDBU57244;0;1;0;0;0;0
VASWC12179;1;0;1;1;1;0
PQHBB17911;0;1;0;1;0;0
QGCLU14928;0;1;1;1;1;1
YBAKM33271;0;1;0;1;1;1
HPJKM52061;1;1;0;0;0;0
SBYAI68884;0;1;0;0;0;0
ACTAS15453;0;1;1;1;1;0
WSWDB76342;0;1;0;1;0;0
DJXAA68184;0;0;1;0;1;1
TBNBE28963;1;0;1;0;0;0
XLDZR24984;1;1;1;1;0;1
WIKXB54398;1;0;0;1;1;0
FMZPV33936;1;0;0;1;1;0
KIOVK14528;1;0;0;0;1;0
HVDUJ66204;1;1;0;0;0;1
HDIYE86596;1;0;1;1;0;1
IFJOZ57602;1;0;1;1;1;0
YGZFK74424;0;0;0;0;0;0
CBQUZ75376;1;1;1;1;1;0
EREMR09392;0;0;1;0;0;1
XWZOY73953;1;1;1;0;1;1
WEGCH02928;1;0;1;1;1;1
TMZLF55396;0;0;0;0;0;0
WCESF96103;0;1;0;0;1;1
BYWMS12644;0;0;0;1;1;0
XZBJL11772;1;1;0;0;0;1
LYTRK38004;0;1;0;0;0;1
TORSS88699;0;1;1;0;0;1
NSRGI06676;0;0;1;1;0;1
CWQFQ28535;0;0;0;1;0;1
SKLKD94956;1;0;1;1;0;0
SKCVI14501;1;0;0;0;0;0
YQQAJ80694;1;0;0;0;0;0
DLLMH44503;0;0;0;0;0;0
QBBFM33405;0;0;1;0;0;1
SRAIP56695;0;0;1;1;0;0
CXRSC92203;0;1;0;0;0;1
RITDD01814;1;1;1;1;1;1
SJDIS07084;0;0;0;0;1;1
QTGDL38428;1;1;0;0;0;0
RAKOZ65591;0;0;0;1;1;1
PTNPG96891;0;0;0;0;1;0
PFPXL62344;0;1;0;0;1;1
CPNLD62894;0;0;1;1;1;1
BPTUT71645;1;1;1;1;1;1
WYRVP91345;0;1;0;0;1;0
RGWBC76632;0;0;0;0;0;0
NOKBL02583;1;0;1;1;0;0
JKOOW28344;1;1;1;0;0;1
LIAYI76394;0;1;0;1;1;1
FDUIZ47101;1;0;0;1;1;0
BEQEU58357;0;0;0;0;0;0
GUXDC57015;0;1;1;0;0;0
KTGUD57953;1;1;1;1;1;0
LGECI70094;0;1;0;0;0;0
NIKRI06913;0;0;1;1;1;1
FKLZB15871;0;0;1;1;1;0
ARFOY31973;1;1;0;1;1;1
DSMXK49474;1;0;0;1;1;0
NUVZD46148;0;0;0;1;0;0
VDZHY29255;1;1;1;1;1;1
BNWKF05338;1;0;1;0;0;0
EQISJ60971;1;0;1;1;1;0
DCFFZ62675;1;0;0;0;1;0
INRQV59137;0;1;0;0;1;1
SLHPM55366;0;0;1;0;0;0
YAUVY68388;0;0;1;1;0;1
CTTLA46288;1;0;0;0;1;0
BDVFH18675;0;0;0;0;0;0
DWFIO32236;0;0;0;0;0;0
JFODW35698;1;1;1;1;1;1
UARKJ92745;1;0;0;0;1;0
KTTTA13479;1;0;1;1;1;1
JKADZ08354;1;0;1;1;1;1
FFVVH99687;1;1;1;0;0;1
UQQUG79408;0;1;0;1;1;1
GQEGV69594;0;1;1;1;1;0
PHQXK36402;0;0;1;1;0;0
NQECA31924;1;0;1;1;1;1
BQWPQ40022;1;1;1;1;0;1
XYJAE67849;0;0;1;0;0;0
OQFRW19423;0;0;0;0;0;0
ATZYV30268;1;1;0;1;1;0
XFYGW63509;0;0;1;1;1;0
SZVEM64218;0;1;0;1;0;0
ASVVY25802;0;1;0;0;1;1
PLSTK52073;0;1;0;0;0;0
ASGMA47355;0;0;1;1;1;0
NRWYE17045;0;0;0;0;1;0
HCOHW46586;1;0;1;1;1;1
FUTGF42832;0;0;1;0;0;0
AUQZO47125;0;1;1;0;0;0
QJVFX03634;1;1;0;1;1;1
FWTTE12616;0;0;0;1;0;0
DVAPM59065;1;1;0;0;1;1
JBHOV48169;0;0;0;0;0;0
SRWBJ64357;0;0;1;0;0;1
SBVSU97152;1;1;0;1;0;0
KTIHG83138;0;0;0;0;1;1
JGDKK78787;0;0;0;0;0;0
PDUKM13342;1;0;1;0;0;0
WBIYX72491;0;0;0;0;1;0
JVSYA06917;0;0;1;1;1;0
DFQNQ32247;1;1;0;0;0;1
ECPJR89882;1;0;0;0;0;0
AXVKM47064;0;0;0;1;0;0
DLSLK06201;0;0;0;0;1;0
ATKGB13075;1;0;1;1;0;0
GSSXW60239;1;0;0;1;0;0
MUUQK05641;0;0;1;1;0;1
MFAJN61377;1;1;0;0;1;0
GVPEQ92061;0;1;0;1;1;1
PZMSN43955;1;0;0;1;0;0
ACWBI93894;0;0;0;0;0;0
ERLNB87751;0;0;0;0;0;0
RKJIF95747;1;1;0;0;1;0
WYOAW73151;0;0;0;1;1;1
IYUUQ32141;1;1;0;1;0;1
MFLUW41903;0;0;1;0;0;1
WLKUW21504;1;0;0;0;1;0
ZTVYB61716;1;1;0;0;0;1
VHVEG75906;1;0;0;0;0;0
EJEGL51868;0;1;1;0;1;1
VFRLC55503;0;0;0;0;0;0
JTUQI01961;0;0;0;0;0;0
SIMNS42994;0;1;0;0;0;0
PADAS47533;1;0;1;1;1;0
DIMPH36383;0;0;0;0;0;0
OFDBP67157;0;0;1;1;1;0
PXBAT01776;0;1;1;1;1;1
GHZEP12215;0;1;0;1;0;1
XKHMD88097;1;1;0;1;0;1
WXLCH93675;0;0;0;1;0;0
CFOCS19765;0;0;0;0;0;0
CHBFN22703;1;1;1;0;0;1
BOJKI20853;0;0;1;1;1;0
ERGBE96477;0;0;1;1;1;0
JIVPF78119;0;0;1;0;0;0
YDUVO62758;0;0;1;1;0;0
OZCZG76758;0;0;0;0;0;0
RLZVI49732;1;1;1;0;1;1
VJONK66506;0;0;0;0;0;0
SDJRD27544;0;0;0;1;1;1
LNMHF84068;1;1;1;0;0;0
SCGFC58162;1;0;0;0;0;0
FPVQN59822;1;0;1;1;0;0
ZWLVI09619;1;1;1;1;1;0
WBBMB87317;1;0;1;1;1;1
QVLZD90195;0;0;0;0;1;0
MSNLK80854;1;1;1;1;1;1
KEPFY51197;0;0;0;1;1;0
BXVOQ13097;0;0;1;1;1;1
URZQH77628;0;1;1;1;1;0
GAUUY53018;1;0;0;0;0;0
YQSNZ40865;0;0;0;0;1;0
KIELU98512;1;1;1;1;1;1
GZCDC72069;0;0;0;0;0;0
YNHNV84131;1;1;1;1;1;1
DMZUI13749;0;0;0;1;1;0
LNLOJ15254;0;0;1;0;1;0
DJQTB23466;0;0;0;0;0;0
DSWDF99272;1;1;0;1;1;1
APYLU60004;0;0;0;1;0;0
EVZWM00589;0;1;0;0;1;0
YNCJH16214;1;1;1;1;0;1
OCPZO08187;1;0;0;0;0;0
BRMNE50557;0;1;0;1;1;1
BPDVR04067;1;0;0;1;1;0
MOZQI09797;0;0;0;0;1;1
UOLQL62295;1;1;0;0;1;1
HQDTW33312;1;1;1;1;1;0
GFLBR30231;0;0;0;1;0;0
AFSSK53805;0;0;0;1;1;0
JGAAI46365;1;0;0;1;0;0
ESZXP01932;1;1;0;1;1;1
ZMGMO80163;1;0;1;0;1;0
XXZAM46475;0;0;0;0;0;0
JMMCV27532;1;0;1;1;0;1
CHQRU03229;0;0;0;0;0;0
DSEWS77991;0;1;1;0;1;1
CGBUZ22393;1;1;0;0;0;1
NQCPY62156;0;1;0;1;1;0
WDBXM04015;0;1;1;1;1;0
QLUZP03438;1;1;1;0;0;0
DVNDC98408;0;0;0;0;1;0
WFZSY03277;0;0;1;1;1;0
UEZOX47701;1;0;0;0;0;0
BSWXX82315;1;0;0;0;0;0
FSSMF56737;0;0;0;1;0;0
OVPWV80861;0;0;0;1;0;0
NIAUV96809;1;1;1;1;1;0
KYSAY19219;0;0;1;1;0;1
GWGOW93347;0;0;0;0;0;0
YRBXD65226;1;1;0;1;0;0
IMISP88191;1;0;0;0;0;0
HFWSV02361;0;0;0;1;1;0
LHTMA64863;0;0;1;0;1;0
LPGTI41741;1;0;0;1;0;1
WIOLX62079;1;1;1;1;1;0
SGKCL59478;1;0;1;1;1;0
OOLTO05083;0;0;0;0;0;0
PNAGI81828;0;0;0;0;0;1
XYMFH20707;0;0;1;0;0;0
QNVAS02181;1;0;0;1;1;0
UMTRK77486;0;0;0;1;1;1
QNOKA48474;0;0;0;0;0;0
MCYZG47278;0;0;0;1;0;0
RMNHO22112;1;0;1;1;1;1
IMVYU74599;1;1;1;0;0;1
EENBN15503;1;1;0;1;1;0
IJNDK86198;1;1;1;0;0;1
GMVQO07955;1;1;1;1;1;0
KXAPS39673;1;1;1;1;1;1
NJYBX37575;1;0;1;1;1;0
QOQTK29517;0;0;0;0;0;1
CANVH11836;0;0;0;0;1;1
HQWJU75207;1;1;1;0;0;0
ILGWO28836;1;0;0;1;1;1
CXOTM07258;0;1;1;1;1;1
WQDRE30583;0;0;0;0;0;0
GJJIQ89313;0;0;0;1;0;0
OBWQR67865;0;0;0;0;1;0
OGYTD29908;1;0;1;1;1;1
YPQFJ58756;0;0;0;0;0;0
MIIZL29841;0;0;1;0;0;0
CBBOM66538;0;0;0;0;0;0
RZNME75876;0;0;0;0;0;0
ONCAR38552;0;0;0;0;1;0
PHWON21055;0;0;1;1;0;1
ZRDBZ84438;0;0;0;0;0;0
MQJTP15911;0;1;1;1;0;0
DTODC15595;0;0;0;0;0;0
QVRRW45669;0;0;0;0;0;0
STPKP50924;0;1;0;0;0;1
JOJAI30949;0;0;0;0;0;0
VDUDS56503;0;0;0;0;0;0
IZETN30962;0;0;0;1;0;0
YRILK32548;1;0;0;0;1;0
ZGGAW78133;0;0;1;0;1;1
OZRIO57566;1;0;0;1;0;0
DJTSV10165;0;0;0;0;0;0
HMGYF52042;1;1;1;1;1;1
LVWZB36692;1;0;0;1;1;0
GVSIL25775;0;0;0;1;1;1
VVSGW14449;1;1;1;1;1;1
JPRRN54196;0;0;1;1;1;0
KKSLS46738;0;1;1;0;0;1
NIHPT44413;0;0;1;0;0;0
IKYZQ33155;0;1;1;0;1;1
DLWQN47269;1;1;0;0;1;0
AWNAU47303;0;1;1;1;1;1
LDKFL85641;1;0;1;1;1;0
IDVPU30972;0;0;0;0;0;0
KLZAR57297;0;0;0;1;0;0
TWCAU63529;0;0;0;0;1;0
OKETD82635;1;0;0;1;0;1
JCNZS32301;1;1;1;0;1;0
UXOVO10438;1;1;1;1;1;1
YOQBQ34109;1;0;1;1;1;1
DKEBR83755;0;0;0;0;0;0
OEBEY45086;1;1;1;1;0;1
ONTOV01516;0;0;0;0;0;0
GCYMI58845;0;0;0;0;0;0
HBJHH43556;0;1;1;1;1;0
UBQFS96993;1;1;0;0;1;0
UYUQS76587;0;0;1;0;1;0
TINQT42208;0;0;1;1;1;1
YAQAA97621;1;0;0;0;0;0
KGSLC02353;0;0;1;0;1;0
YLNTD97415;0;0;0;1;0;1
LGQCY37911;0;0;1;1;1;0
NVSQN58296;0;1;1;1;0;1
HMGPY08858;1;1;1;0;0;1
JMTTQ72457;1;0;1;1;1;1
ZKVAF24462;1;0;0;0;0;0
CEBNN65991;1;0;0;0;0;0
DZLYR59987;1;0;0;1;0;1
WOZCM42233;0;0;1;0;0;0
LTJNE49929;0;1;0;0;0;0
ESFLK80085;1;1;1;1;1;1
FXFVO57609;1;1;0;0;0;0
EDBPQ35699;0;1;0;0;0;1
NSDOA35001;1;0;0;1;0;1
ZCMCX85717;1;1;1;1;1;0
YPGHK66862;0;1;0;1;0;0
WPXBT30969;1;1;1;1;0;0
EOFPT22343;1;1;0;1;1;1
PPAXN64618;0;1;0;0;0;1
XCBDQ49581;0;0;1;1;1;0
OMNJE59893;1;1;1;1;1;0
EYFXX74027;0;0;0;1;1;0
JYWTO18134;0;1;0;0;0;0
LMBHI70326;0;1;0;0;1;0
MYQKX91917;0;0;1;0;0;0
AMORA11967;0;0;0;0;0;0
IYCGT05652;1;1;1;1;0;1
XSKYQ47767;0;0;0;0;0;1
DPSIA91142;1;1;1;1;0;1
ILDAL31437;1;0;0;1;0;1
IKPYH38718;0;0;0;0;0;0
ZPKFI32098;1;0;0;0;0;0
BMCLM98373;0;0;0;0;1;0
OGPJL40806;0;1;0;1;0;1
MVJCD30711;1;1;1;0;1;1
GKXMW78252;0;0;0;0;0;0
NNFWD67261;1;0;1;1;0;0
PTRYM58206;1;1;1;0;0;1
IFUVM07743;0;1;0;0;1;0
PJOCK20543;0;0;1;1;1;1
HKSBS77894;0;1;1;1;1;0
LADHQ66294;0;1;0;0;0;0
VOQCH14529;0;0;0;0;0;0
XACET02987;1;0;1;0;1;1
DVOIQ70288;0;0;1;1;1;0
LSYCE37332;1;0;0;0;0;0
VOFYX94321;0;0;0;0;0;0
KRXXO60321;0;0;0;1;1;0
IMKZG13936;0;0;0;1;1;1
IESCP01953;0;0;0;1;0;0
UXTPG75621;0;0;0;0;0;0
TABEH26565;1;0;0;1;1;0
PDADH20558;0;0;0;0;0;0
WFBHU28903;1;1;1;1;0;1
ILMNY61665;0;0;0;0;0;0
GNYDG65514;0;0;0;1;0;0
DZUOY26721;0;0;0;0;0;0
HVGBG71427;1;0;1;1;1;0
FOKWR45467;0;0;0;0;0;0
GIDIT63132;1;0;1;1;1;0
CBVOE51465;1;0;0;0;0;0
GSATL96199;1;0;0;0;0;1
ELEHO88087;0;0;1;0;0;0
UMGQA96443;0;1;0;0;0;0
TZDGH88539;1;0;1;1;1;1
WRNGR39992;1;0;0;1;1;0
HKOVS96916;1;1;1;1;1;1
VERSM14276;0;0;1;1;1;1
PHBTI12989;1;0;0;0;0;1
EKDPQ46627;0;0;0;1;0;0
JGQKH95863;1;0;0;1;1;1
RCVNS62615;1;1;1;1;0;1
LMSQS69461;0;1;0;1;0;0
RMJIK20752;0;1;0;0;0;0
ZKPAI32588;1;1;1;1;1;1
XFEHK93696;1;0;0;0;0;0
IQCTX35365;0;0;0;1;0;0
OWRHQ98505;0;0;0;0;0;0
VULGZ01966;0;0;0;1;0;0
RNCJT57481;0;0;1;1;1;1
XUTSN09284;0;0;0;1;0;0
YKYTC76111;0;1;0;0;0;0
KNFAJ09164;0;1;1;1;0;0
BMBTJ20457;1;1;1;1;1;0
LVHGK04714;0;0;1;1;1;0
KSVVJ19504;1;1;1;1;1;1
BEKZM15685;1;1;1;1;1;1
ESFUW34006;1;1;0;0;0;1
YKGXB97466;0;1;1;1;0;0
AVWCY63387;0;0;1;0;1;0
VYYWS48175;1;0;0;1;1;0
RVDTZ71367;0;0;0;1;1;0
ZUVBH51412;0;1;1;1;0;1
TSOFF48778;1;1;0;1;0;1
UNCIP03035;0;0;1;1;0;0
RYATB66186;0;0;1;0;0;0
RDDLZ78721;1;0;0;0;0;0
PWQVC91997;1;1;0;1;1;0
TKNYO69922;0;0;1;1;0;1
JHPFW02146;1;0;1;1;1;1
KYRCV66373;1;0;0;0;0;0
MNKLV35214;0;0;1;0;0;0
NNHNY46525;0;0;0;0;0;0
CVMDX54725;0;1;1;0;0;1
FZBJK83845;1;0;0;1;1;0
LBNQL25196;1;0;1;1;1;0
MMKGR20656;0;0;0;1;1;0
ORFBO00023;1;0;0;0;1;1
GCYEC60387;1;0;1;1;1;0
DKWBL00673;0;1;0;0;0;0
DQHEW08952;1;0;1;1;1;0
GZHZE92394;1;1;1;1;1;1
GITPX62833;1;1;1;0;1;1
TCZHQ66895;0;0;0;1;0;0
JOSRX49591;0;0;0;0;0;0
GTBJJ14282;1;0;0;0;0;0
GYZJC91709;1;1;1;1;0;1
ZVLCL86907;1;1;1;1;1;1
JTMUL58892;1;0;1;0;1;0
KTUMW43078;0;1;1;1;0;0
XIKAE59491;1;0;0;0;1;0
ADBRC58029;0;1;1;1;1;0
CTOUZ43663;1;0;0;1;1;1
RJYIG18493;0;1;0;0;1;0
OKOMC67134;0;1;0;0;0;0
LGXMC97827;0;1;1;0;0;1
FYSYG10494;1;0;1;0;0;0
JDNQG03203;0;1;0;1;1;1
YOLAC66144;1;1;0;1;1;1
PRFDV87221;0;1;1;1;1;0
NJVDP70306;0;1;0;1;0;1
MVMGC06076;1;0;1;1;1;0
YGPKE25414;0;1;0;1;0;1
TUSXH96923;0;1;0;1;1;0
CVPDX49226;1;0;1;1;1;0
CSKKM17502;0;0;0;0;1;0
BQDMA17284;0;0;0;0;0;0
AFHAB75218;0;0;0;0;0;0
YWPDW58686;1;0;0;1;0;0
REHCS13205;1;0;1;1;1;1
BQXZE10237;0;1;1;1;1;0
TRLPB58329;0;0;1;1;1;1
ACXBS96614;0;1;1;1;1;0
SADQS43237;0;1;0;0;0;1
MCQTK74705;0;0;1;1;1;0
RGMZO51362;1;0;0;0;1;1
CPZMK65432;1;0;0;0;0;0
GANIL78565;1;0;1;0;1;1
WNGVR44154;0;1;1;1;1;1
JHUZH34816;1;0;0;0;0;0
JSCFE52274;1;1;1;0;0;1
GPPIQ20915;1;0;0;1;1;1
YBLUR96431;1;0;1;1;0;0
IPPBE94199;0;0;1;1;0;0
VDUER28779;0;0;0;0;1;1
KHUVI29243;0;1;0;1;1;0
IFYUN04397;1;0;0;0;0;0
EKXTS25872;1;1;1;1;1;0
EIPZC66616;0;0;0;0;0;1
JYOJT57565;0;0;1;1;0;1
FDWOY32594;1;0;1;1;1;0
IVEVR14806;0;0;1;0;0;0
AAWZP80701;0;0;1;0;0;1
EWBQU20016;1;0;1;1;1;0
RMDHZ26068;1;0;0;0;0;0
YHHRX59562;1;0;1;1;1;0
NWSUP50811;1;0;0;1;0;1
RTZZA06129;0;0;0;0;0;0
MHMHY51032;0;0;0;0;0;0
NRGDP52694;0;0;1;1;1;1
QACRS86018;0;0;0;0;0;0
YDVLT63331;0;1;1;1;1;1
RIITO57305;1;1;0;0;0;0
QPFJD81256;0;1;1;1;1;1
OMFIW62706;1;0;0;1;1;0
CGSFV78798;1;1;0;1;1;0
SPZSI38706;1;1;1;1;1;1
GLDMH88736;0;0;0;0;0;0
LIBJC57166;1;0;1;1;1;0
ZBURT47136;0;0;1;1;1;0
MQAMG38708;1;0;1;1;1;1
SAHFP35503;0;0;0;1;0;0
UBQMV47003;0;1;0;1;1;0
BMPLR07276;0;0;1;1;1;0
FHKBK36274;0;1;0;0;0;0
KZXOP91421;0;0;0;0;0;0
BDHPY59805;1;1;1;1;1;1
LZMSV44188;1;0;1;0;0;1
QBNAZ81236;0;1;1;1;1;0
LKXBR07814;0;0;1;1;1;0
KGHOA99319;0;1;0;0;0;0
UGSUR71245;1;0;1;1;1;0
KRDTM53297;1;0;1;0;1;1
VRZHF10248;0;0;0;0;0;0
EWFMI44823;0;0;0;0;0;0
STIVR87523;0;0;0;0;1;0
HMWBV88789;0;0;1;0;0;0
GBUSH30507;0;0;0;0;1;0
BDGHG67189;0;0;0;0;1;1
ATQQS74814;0;0;1;1;0;0
XEHAX52036;1;1;0;1;0;0
TVLFN27406;0;0;0;0;0;0
LGEQW70546;0;0;0;0;0;0
PNEOF31661;0;1;1;1;1;1
HETAI45851;0;0;1;0;0;0
CASZJ08728;0;1;0;1;0;1
VJUZB73964;0;0;0;0;0;0
TBIYD83982;0;1;0;0;0;1
TIBIX25338;0;1;0;0;0;0
PJGGA14472;0;0;1;1;1;0
IJDHX69866;1;0;0;0;1;0
FTHLT36882;0;0;0;1;0;0
IVJNU52021;0;0;1;0;0;0
MTILT95721;1;1;1;0;1;1
PNKNK01977;0;1;1;0;0;0
JYHOQ72179;1;1;0;1;0;1
LGYHQ80875;0;0;1;1;1;0
WMOFI81845;0;1;1;1;0;1
WFCSM39952;0;0;1;1;0;0
QXKBE92537;0;0;0;1;1;0
GKCWQ20806;1;0;0;0;0;0
ERQOJ25199;0;0;1;1;1;1
GQWYX30741;0;0;0;0;0;0
HDPJV76608;0;0;0;0;0;0
UEFCZ43893;0;1;1;1;1;0
NNASM28561;0;0;0;1;1;0
YKXKD80659;0;0;0;0;0;0
MTGZX63657;0;0;0;1;1;1
VCIXC66822;1;1;0;0;1;1
KMGLI23595;1;0;0;0;0;0
WPJTV84336;0;0;1;1;1;1
PNTHC10614;0;1;1;1;1;1
AECUZ85801;0;0;0;0;1;0
TNLZA11046;1;0;0;1;1;1
BQPVU14429;1;0;0;0;0;0
PVRAN42771;0;0;0;0;1;0
BDPXA60775;0;0;0;0;0;0
OBZPH60051;1;0;0;0;1;0
LFHLY68948;0;0;0;0;0;0
ZUWZA14815;1;1;0;1;0;0
LFZVW27828;0;0;0;1;0;0
WXJAK52932;0;0;1;1;1;1
WRIDW84442;1;0;0;0;0;0
AJGEH32374;0;0;0;0;0;1
JLBGY69047;1;1;1;1;1;1
ENEJV96207;0;0;0;0;0;0
TEUJK53229;1;1;1;1;1;1
MVYRY64635;0;1;1;0;1;1
PTMEZ87187;1;0;0;0;0;0
NGNBH87222;0;1;1;0;0;1
TFSMK24325;0;0;1;0;1;0
TNCWL14728;1;0;0;1;1;0
BMAQU00143;0;1;0;0;0;1
FJDYW27249;0;0;1;1;1;1
YAACC70446;0;0;0;0;0;0
YWKHZ82907;0;0;0;1;1;0
QMGOE59088;0;0;0;0;0;0
KTRTH47956;1;0;0;0;0;0
JVQGF63415;0;1;1;1;1;1
JJAVA40651;1;0;0;0;0;0
QKYGT20184;0;0;0;1;0;0
FNIUJ73799;1;1;0;1;1;0
NPFWW58969;0;0;1;0;0;0
GFXLZ87912;1;0;0;0;0;0
QCBCA79084;0;0;0;0;0;0
TJMBR68777;0;0;0;0;1;1
UYDTX09758;1;1;1;1;1;1
LNWUM45816;0;0;1;1;1;0
TIALW49571;1;1;1;0;0;1
LIXVT49895;1;0;1;1;0;0
QGENL08866;0;1;1;1;1;0
ARNLO27992;0;0;0;0;0;0
VRMNM95788;0;0;1;1;0;0
URTMR89437;0;0;0;0;1;0
SHNDT79632;1;1;0;0;0;1
AKPIA45676;1;0;1;1;1;1
WTFIV69274;0;0;0;0;0;0
UXAGJ77671;0;0;0;0;0;0
DPADN48273;0;1;1;1;1;1
YPOEG57889;1;1;1;1;1;1
MQAOA16769;1;1;1;0;1;1
MSWXT51689;0;0;1;1;1;0
AZZPJ19766;1;1;0;0;0;0
SIHCH90572;0;0;0;1;1;0
DTFYB52293;1;0;0;1;1;1
DRBQT48182;1;0;0;0;0;0
GKNMI17661;0;0;0;1;0;0
HCJTI65029;1;1;0;1;0;0
ARSVR23236;1;1;1;1;1;1
AALRN31647;0;0;1;1;1;0
ZATLR60648;1;1;0;0;0;0
OHFMN26368;1;0;0;1;1;0
IAYHD69173;1;0;0;0;0;1
QWPNC01128;0;1;1;1;1;1
HFSBT52089;1;0;0;0;0;1
ULUHT64732;1;1;0;1;1;1
UWHNB75042;0;0;0;0;0;0
CJJKH50622;1;0;1;0;0;0
WUSPA22727;1;1;1;1;1;0
CGGUN62509;0;1;1;0;0;1
MHUMO96617;0;0;0;0;0;1
OLSKT51769;1;1;1;0;0;0
MIGPM51726;0;0;0;1;0;1
SAEJD81694;1;1;0;1;1;0
ISXZP35856;0;0;0;1;1;0
GLPQB21081;0;0;1;0;0;0
WTIPC60293;0;0;1;1;1;0
OSFEU23093;0;0;0;1;0;0
HEUZG04582;0;0;1;0;0;1
KLOTR72852;0;1;1;1;1;0
HBOBZ61965;1;1;1;0;1;0
VXRIL48726;1;1;0;0;0;1
HBGQN61946;1;1;1;0;1;1
LLOEI56813;0;1;1;0;0;1
HBSWP15365;0;0;0;0;0;1
JRWWP09883;0;0;0;0;1;0
JATSN36654;1;0;0;1;0;0
TCXKK18333;1;0;1;1;1;0
BRPCJ03243;1;0;0;1;1;0
SJHJV48215;0;1;0;0;1;0
GVBXT95813;0;1;1;0;0;0
XPFPU68929;1;0;1;1;1;0
WILMM11873;1;1;1;1;1;1
CYRBD41097;0;0;0;0;0;0
XWSCN09134;0;0;0;1;0;0
VVWLQ88377;0;1;0;0;1;0
HOVES63459;0;0;0;0;0;0
DCJWY32444;0;0;0;0;0;0
DCXNF87352;0;1;0;0;0;1
CFLYY56766;1;0;0;1;1;1
QYOHV82173;0;1;0;0;0;1
WYVVE24867;0;0;1;1;1;1
BASKD20246;0;0;1;0;0;0
IJEQJ53665;0;0;1;0;1;0
FJGCV35209;1;1;1;1;1;1
ZGYUW42289;1;0;0;1;0;0
BRXPO96019;0;0;1;1;1;1
LJDFO84953;0;1;1;1;1;1
JVVQY56968;1;1;1;1;0;0
GHNWN22039;0;0;1;0;0;0
UTFKA94895;0;1;0;0;1;0
LYCOI41294;1;0;0;1;1;1
BOVXD22574;0;0;0;0;1;1
EGQFK51439;0;0;0;0;0;1
TGFHX98332;0;1;0;1;1;0
LLFYV53659;0;0;0;0;0;0
HRXRK94081;1;1;0;1;1;0
RHDJD15651;1;0;1;0;0;0
WFARN11508;0;1;1;1;1;1
OIGLP59952;0;1;0;0;0;1
BDJKB04078;1;0;1;0;1;0
DOMLJ29471;0;1;0;0;0;0
IEYJD83099;0;0;0;0;0;0
RXFMG45441;0;0;0;0;0;0
NALOJ16241;1;0;0;1;0;0
GIQMR14473;0;0;0;0;0;0
RKOCB51721;1;1;0;1;1;1
DIAUQ10106;0;0;1;1;1;0
PDSGJ82426;0;1;1;0;0;1
FVEWJ55206;1;0;1;0;0;0
YHXGP09582;0;0;0;0;0;0
RXIHG21354;0;0;0;0;0;0
TDRFT69816;0;0;1;1;1;1
USDBL57515;0;1;1;1;1;1
KLBQG01115;1;0;0;1;1;0
TWFFZ04363;0;1;1;1;1;1
OHLSK49021;0;0;0;1;1;1
FOIGH39025;1;0;0;1;1;0
VHKAJ13526;0;0;0;1;1;1
WTPON17411;1;1;1;1;1;1
BCKQJ23829;0;0;1;1;1;0
XWOVN79503;1;0;1;0;0;0
ZHSKZ01917;1;1;0;1;1;0
ACRXS42824;0;0;0;0;0;0
OXZMD87994;0;0;1;0;0;0
UCPVT92231;0;0;1;1;1;0
DILPE16008;0;0;0;0;0;0
BDHAW08103;1;1;0;1;1;0
EVBOJ06412;0;1;0;0;0;1
IHCGW80155;1;1;1;1;1;1
HXOPH33708;0;0;0;0;0;0
JMONI27228;0;1;0;0;0;0
RIJEP04756;1;0;0;0;0;0
BKVDS81118;1;1;1;0;0;0
RLWWD02242;0;0;0;0;0;0
