id_client;mariee;retraite;a_charge;genre;facture_mensuelle;telephone;plusieurs_numeros;internet;total_factures;contrat;facture_par_mail;type_de_paiement;client_depuis_mois;sortie_client
PSYCG44886;0;0;0;0;20.250;1;0;0;327.450;0;0;Bank transfer (automatic);16;1
EIBDE58555;1;0;0;1;106.650;1;1;2;5174.350;2;0;Credit card (automatic);49;0
OHGKG46674;0;0;0;0;19.300;1;0;0;19.300;0;1;Mailed check;1;1
SELIE09091;1;0;0;0;80.800;1;1;1;4860.850;2;1;Bank transfer (automatic);61;0
ETZKQ83953;1;1;1;0;19.500;1;0;0;1193.550;1;0;Bank transfer (automatic);68;0
BLLEU24652;0;0;0;0;19.750;1;0;0;19.750;0;1;Mailed check;1;0
CHOPY51102;0;0;0;1;53.600;0;2;1;3237.050;2;0;Electronic check;60;0
FVYWK30884;1;0;1;0;25.550;1;1;0;1336.100;2;0;Credit card (automatic);53;0
COQEK23572;0;1;0;1;103.300;1;1;2;2890.650;0;1;Electronic check;28;1
GWHML75381;0;0;0;1;69.650;1;0;2;145.150;0;0;Electronic check;2;1
WGJVW96052;0;1;0;1;70.200;1;0;2;70.200;0;1;Electronic check;1;0
LYTDD45475;0;0;0;1;72.650;1;1;2;1194.300;0;0;Electronic check;16;1
WJTKO04643;1;0;1;1;20.100;1;0;0;1460.850;2;0;Bank transfer (automatic);72;0
TKOSI03145;0;0;0;1;55.150;1;0;1;322.900;0;0;Mailed check;6;0
PONJI51311;1;0;1;0;90.400;1;0;2;4494.650;0;1;Credit card (automatic);49;0
MQRQN82801;0;0;0;1;50.450;1;0;1;50.450;0;1;Mailed check;1;1
FPIMA22675;1;0;0;0;94.400;1;1;2;4914.900;0;1;Credit card (automatic);50;0
NVSJS02821;1;1;1;1;29.300;0;2;1;355.900;0;1;Mailed check;12;0
FFVKB53897;1;1;0;0;80.300;1;0;2;2483.050;0;1;Credit card (automatic);32;1
QNLUX96259;1;0;1;0;103.250;1;0;2;7074.400;2;1;Credit card (automatic);68;0
GUXND40139;0;0;0;0;20.800;1;0;0;20.800;0;0;Mailed check;1;0
FJWNO23618;0;0;0;0;36.000;0;2;1;1382.900;1;0;Credit card (automatic);40;0
GGUKR54043;0;0;0;0;51.350;1;0;1;262.300;0;1;Electronic check;5;0
ZCPQX90654;1;0;0;0;78.850;1;1;1;5763.150;2;0;Bank transfer (automatic);72;0
GLBUC55974;0;0;0;1;85.450;1;0;2;85.450;0;1;Electronic check;1;1
ZBYNA88193;1;0;0;1;109.100;1;1;2;6393.650;2;1;Credit card (automatic);58;0
ALZWV11315;0;0;0;1;24.600;1;1;0;605.250;1;0;Bank transfer (automatic);24;0
EXCHZ00139;1;1;0;1;83.900;1;0;2;267.400;0;1;Mailed check;3;1
CQPWQ09625;1;0;1;1;20.300;1;0;0;1296.150;2;0;Bank transfer (automatic);62;0
FZTFM70302;1;0;1;0;110.900;1;1;2;7922.750;2;0;Credit card (automatic);72;0
CSIHK39238;1;1;0;1;71.050;1;0;2;3444.850;0;1;Electronic check;50;1
OUIGR98009;1;0;1;0;20.000;1;0;0;1374.200;2;0;Credit card (automatic);66;0
TCMYC60809;1;0;1;0;81.200;1;1;2;3292.300;0;1;Electronic check;40;0
WKOLD06354;1;0;0;0;70.750;1;1;1;2921.750;1;0;Credit card (automatic);40;0
CEIQJ56967;1;0;1;0;103.150;1;0;2;6895.500;2;0;Bank transfer (automatic);67;0
ORQXB48403;0;1;0;1;104.750;1;1;2;5841.350;0;0;Electronic check;56;0
AKBYH88754;0;1;0;0;84.350;1;1;2;1745.200;0;1;Electronic check;20;0
WMVMT73751;1;1;0;0;95.500;1;0;2;6707.150;2;1;Credit card (automatic);71;0
ONYEY11636;1;0;1;0;74.550;1;1;1;3023.550;0;1;Credit card (automatic);41;0
WFGVS18148;1;0;1;0;48.900;0;2;1;3527.000;2;0;Mailed check;72;0
BOZWO13372;1;0;1;0;46.400;0;2;1;812.400;1;0;Credit card (automatic);18;0
YFUYI94701;1;1;0;0;71.000;1;0;1;5012.100;1;1;Bank transfer (automatic);71;0
AFWOX63741;1;0;0;0;65.650;1;0;1;3047.150;2;0;Mailed check;46;0
ITQXP31906;1;0;1;1;20.250;1;0;0;890.350;2;0;Bank transfer (automatic);46;0
MELTI61954;0;0;0;0;54.650;1;0;1;3134.700;1;1;Mailed check;57;0
DSAAL22002;0;0;0;1;80.650;1;1;1;5330.200;2;1;Electronic check;68;0
RBWEA75376;0;0;0;1;25.150;0;2;1;25.150;0;1;Mailed check;1;0
GRUYI10877;1;0;0;0;20.400;1;0;0;743.500;2;0;Bank transfer (automatic);38;0
FEGVJ90295;1;1;0;1;79.300;1;1;2;2570.000;0;0;Mailed check;32;0
OZDMQ95889;1;0;0;1;45.000;1;0;1;89.750;0;1;Electronic check;2;0
LSVYH92721;0;0;0;0;70.150;1;0;2;735.500;0;0;Mailed check;10;0
MRQOY39104;1;0;0;1;19.400;1;0;0;1496.450;2;0;Bank transfer (automatic);72;0
ULAOA46169;1;0;1;1;110.800;1;1;2;7245.900;2;1;Credit card (automatic);65;0
FCGYG56284;0;0;0;0;84.100;1;1;2;1737.450;0;1;Electronic check;21;0
XISKS19457;1;0;0;1;19.650;1;0;0;1335.200;2;0;Mailed check;67;0
FCVCB41233;0;0;0;1;75.850;1;1;1;854.450;1;1;Mailed check;12;0
ZFPPI64021;0;1;0;1;102.800;1;1;2;2660.200;0;1;Mailed check;25;1
TUZHR12006;0;1;0;1;85.200;1;1;2;695.750;0;0;Electronic check;8;0
EYGLW76176;0;0;0;0;19.450;1;0;0;19.450;0;0;Electronic check;1;0
ETKAP42932;1;0;1;1;79.400;1;1;1;5071.900;2;1;Bank transfer (automatic);65;0
UGXNC75802;0;1;0;1;54.850;1;0;1;104.200;0;0;Mailed check;2;1
NTMDP75994;1;0;1;1;48.700;0;2;1;3008.550;2;0;Bank transfer (automatic);62;0
ZBZWJ03623;0;0;0;0;84.900;1;1;2;3067.200;0;1;Electronic check;36;1
XHTWJ71909;0;0;0;1;19.300;1;0;0;755.500;1;0;Mailed check;38;0
VPYJB39503;1;0;1;0;59.600;1;0;1;3509.400;1;0;Mailed check;57;0
WIWYV85129;0;0;0;0;20.350;1;0;0;707.500;1;0;Credit card (automatic);32;0
LKFPK87822;0;0;0;0;90.400;1;1;2;4063.000;0;1;Mailed check;44;0
KRREG12516;0;0;0;0;54.400;1;1;1;114.100;0;1;Mailed check;2;1
BKAXE43615;0;0;0;1;114.500;1;1;2;4527.450;0;1;Bank transfer (automatic);41;1
MAVJG43739;1;0;1;1;90.900;1;1;2;1259.000;0;1;Bank transfer (automatic);14;1
GWURO50181;1;0;0;1;85.600;1;1;2;4902.800;0;1;Bank transfer (automatic);56;0
HJWNV89725;1;1;0;1;84.550;1;1;2;646.850;0;1;Electronic check;7;1
DZNKK77061;0;0;0;0;20.450;1;0;0;237.300;0;1;Credit card (automatic);11;0
LZRQT50397;0;0;0;1;20.200;1;0;0;273.250;1;0;Mailed check;13;0
LJCNJ53603;1;0;0;1;105.150;1;1;2;7555.000;2;1;Bank transfer (automatic);71;0
GDZKO90921;0;0;0;0;24.850;1;1;0;493.400;0;1;Credit card (automatic);22;0
WHOKV09596;0;0;0;0;99.000;1;1;2;4298.450;1;1;Electronic check;42;0
TSZVC53127;0;0;1;1;19.650;1;0;0;270.600;1;0;Mailed check;15;0
DHQJF10636;1;0;1;0;92.150;1;0;2;6480.900;2;1;Mailed check;69;0
TSSAU59349;1;0;1;1;75.300;1;0;2;1702.900;0;1;Credit card (automatic);23;0
EJAUI84963;0;0;0;0;73.850;1;0;2;1424.500;0;1;Credit card (automatic);19;1
RDDQL51352;1;0;1;1;50.650;1;0;1;3221.250;2;1;Bank transfer (automatic);63;0
YLYLP22566;1;0;1;0;72.950;1;0;1;4953.250;2;1;Bank transfer (automatic);68;0
QUUOB03185;1;0;0;0;80.550;1;0;2;80.550;0;1;Electronic check;1;1
SUURX50879;1;0;0;1;39.050;0;2;1;669.850;0;1;Electronic check;18;1
IGABW01149;1;0;0;1;58.250;0;2;1;4145.900;2;0;Bank transfer (automatic);71;0
OKNNK50031;1;0;1;1;20.350;1;0;0;335.950;1;0;Credit card (automatic);15;0
URDKA56473;1;0;1;0;19.700;1;0;0;130.250;2;0;Mailed check;8;0
JBNMK99611;0;1;0;0;96.800;1;0;2;2030.300;0;1;Bank transfer (automatic);21;1
BJQQA34629;0;0;0;1;89.750;1;1;2;552.650;0;1;Electronic check;6;0
BZGNT93098;1;1;0;0;29.800;0;2;1;2134.300;1;1;Credit card (automatic);69;0
VFFOC12093;1;0;1;0;56.400;0;2;1;3948.450;2;1;Mailed check;68;0
LEEVE78148;1;0;0;1;20.300;1;0;0;20.300;0;1;Bank transfer (automatic);1;0
TVXVG46362;1;0;1;0;19.950;1;0;0;1244.800;1;0;Bank transfer (automatic);62;0
VGMQP40006;1;0;1;0;78.950;1;1;1;2862.550;1;0;Credit card (automatic);38;0
QAYZF29525;0;0;0;0;85.300;1;1;2;424.150;0;1;Electronic check;5;1
WSELE55676;1;1;0;0;94.600;1;1;2;279.550;0;1;Electronic check;3;1
QEQSY96594;0;0;0;1;115.650;1;1;2;5125.500;0;1;Electronic check;45;0
BQSSA56249;0;0;0;1;20.950;1;0;0;20.950;0;0;Mailed check;1;1
OZKXZ70207;0;1;0;1;75.500;1;0;2;637.400;0;0;Credit card (automatic);9;0
XNYDO05991;1;0;0;1;69.800;1;0;2;1540.350;0;1;Bank transfer (automatic);20;0
XQSJT69873;0;1;0;1;79.500;1;1;2;4370.250;0;1;Electronic check;54;1
GPSRW54954;0;0;0;0;19.700;1;0;0;419.400;2;1;Mailed check;20;0
SZVGP65831;0;0;0;0;108.100;1;1;2;5067.450;2;1;Bank transfer (automatic);48;0
OPDCK89047;1;1;0;0;24.950;0;2;1;1364.750;0;1;Bank transfer (automatic);54;0
IPDFW02486;0;0;0;1;50.100;1;1;1;50.100;0;1;Electronic check;1;0
VPOAD14788;0;0;0;1;43.800;1;0;1;43.800;0;0;Electronic check;1;0
WFVZV76012;0;0;0;0;19.550;1;0;0;19.550;0;0;Mailed check;1;0
YSTWS88595;0;0;0;0;19.950;1;0;0;1004.500;1;0;Bank transfer (automatic);48;0
HSHSF16226;0;0;0;1;19.550;1;0;0;19.550;0;1;Mailed check;1;0
ZREHM99388;1;0;0;1;72.100;1;1;1;2658.400;1;0;Mailed check;37;0
QHEVC94419;0;0;0;0;19.100;1;0;0;19.100;0;0;Mailed check;1;0
EJNSR88742;1;0;1;0;25.200;1;1;0;987.950;2;0;Mailed check;39;0
QDSZF34462;0;0;0;1;55.500;1;0;1;227.350;0;0;Credit card (automatic);4;0
RVRSV82777;1;0;1;1;24.150;1;1;0;800.300;1;0;Credit card (automatic);33;0
GLJIX60827;0;0;0;0;19.250;1;0;0;331.350;0;0;Mailed check;18;0
MOABM07423;1;0;0;0;50.050;1;0;1;179.350;0;0;Mailed check;4;1
NCEDI69228;0;0;1;0;21.200;1;0;0;1238.650;1;1;Mailed check;56;0
HCSWG38841;0;0;0;1;70.000;1;0;2;1144.500;0;1;Electronic check;17;1
ODYYE68931;0;0;0;0;90.100;1;0;2;4549.450;1;1;Credit card (automatic);50;0
YVSGE07946;1;0;1;0;20.300;1;0;0;1401.150;2;0;Bank transfer (automatic);72;0
MRNYX94949;0;0;0;0;75.050;1;1;2;786.300;0;0;Electronic check;10;0
FRMJW72677;1;0;1;1;20.100;1;0;0;486.050;2;0;Mailed check;25;0
AUELQ19877;1;0;0;1;25.050;1;1;0;1873.700;2;0;Credit card (automatic);71;0
ZHAOK62867;1;0;1;1;25.550;1;1;0;507.400;0;1;Bank transfer (automatic);20;0
MYBOG75082;1;0;0;0;86.100;1;1;2;1235.550;0;1;Electronic check;14;1
TABGU63889;0;0;1;0;56.150;1;0;1;3487.950;1;0;Bank transfer (automatic);62;0
BWTPW04202;0;0;1;0;25.500;0;2;1;215.200;0;0;Mailed check;8;1
DMYRU80582;0;1;0;0;90.050;1;1;2;4931.800;0;1;Electronic check;54;0
EJKXG57347;0;0;0;1;118.600;1;1;2;7365.700;1;1;Electronic check;61;0
BNXIF41118;1;0;1;1;59.550;0;2;1;4103.900;2;1;Electronic check;67;0
JMZNT79754;1;0;0;0;91.700;1;1;1;6075.900;2;0;Bank transfer (automatic);66;0
CTMSF33843;1;0;0;0;104.100;1;1;2;5135.150;0;1;Electronic check;47;0
JEEBU27827;0;0;0;0;36.000;0;2;1;780.150;0;1;Mailed check;21;0
RXQTV56492;0;0;0;0;99.000;1;0;2;5038.150;0;1;Electronic check;51;0
GUCBY48244;0;1;0;1;81.700;1;0;2;1820.900;0;0;Electronic check;22;0
HHHZM63942;0;0;0;0;20.700;1;0;0;57.500;0;0;Mailed check;3;0
GPBBG94056;0;0;0;1;110.500;1;1;2;7069.250;2;1;Credit card (automatic);64;0
RCYYE38967;0;0;0;1;53.400;0;2;1;3579.150;0;1;Credit card (automatic);67;0
GSBUN87748;1;0;0;0;25.400;1;1;0;1797.100;2;0;Mailed check;72;0
YHWYT53382;0;0;1;0;61.450;1;0;1;2302.350;2;0;Credit card (automatic);37;0
UKWJK47505;1;1;0;1;19.600;1;0;0;727.800;1;0;Mailed check;37;0
RZZQS18669;0;1;0;0;98.400;1;1;2;4187.750;0;1;Electronic check;41;1
RDGRO23605;1;0;0;0;104.250;1;1;2;6812.950;0;1;Electronic check;65;0
BCHLN30796;1;0;0;0;19.900;1;0;0;942.950;1;0;Bank transfer (automatic);47;0
KDREE39437;0;0;0;1;74.950;1;1;2;1834.950;0;1;Bank transfer (automatic);26;1
NZETQ26915;0;0;0;0;85.350;1;1;2;758.600;0;1;Electronic check;9;1
MEITZ53941;1;0;1;1;80.600;1;0;1;4946.700;2;1;Bank transfer (automatic);60;0
XTSOH48267;1;1;0;0;86.050;1;1;2;86.050;0;1;Electronic check;1;1
VHRIP32497;0;0;0;1;43.600;0;2;1;2748.700;2;1;Credit card (automatic);62;0
FBMZK20795;0;0;0;1;69.250;1;0;2;418.400;0;1;Mailed check;6;1
KXGQU97704;0;0;0;1;98.600;1;1;2;5311.850;1;0;Mailed check;53;0
CDKHF35224;1;0;0;1;75.500;1;0;2;2324.700;0;1;Bank transfer (automatic);32;0
ZLLSA81996;0;0;0;0;118.350;1;1;2;7804.150;1;1;Bank transfer (automatic);67;1
YNSKY70836;0;0;0;1;25.400;1;1;0;399.600;0;1;Credit card (automatic);15;1
RJFTJ55336;0;0;0;0;30.200;0;2;1;1453.100;0;1;Bank transfer (automatic);49;0
EDAKZ62147;1;0;1;1;55.150;1;0;1;1206.050;0;0;Electronic check;22;1
EYLLL89843;1;0;0;0;105.250;1;1;2;6823.400;2;1;Electronic check;64;0
ZRRDZ37446;0;0;0;0;82.350;1;1;2;1852.850;0;1;Electronic check;21;1
RPBRZ24549;1;1;0;1;98.100;1;1;2;1060.200;0;1;Electronic check;12;1
THGOT47606;1;0;0;1;94.100;1;1;2;4107.300;0;1;Electronic check;43;0
QETQY70733;1;0;1;0;20.350;1;0;0;1359.500;1;1;Electronic check;66;0
NOPLP59809;1;0;0;1;96.100;1;1;2;4364.100;0;1;Electronic check;44;1
IKULF49331;0;1;0;1;20.650;1;0;0;330.600;1;0;Mailed check;17;0
VFKVB47497;0;0;0;1;50.100;1;1;1;50.100;0;1;Mailed check;1;1
MQBYC82764;0;1;0;0;97.800;1;1;2;4913.300;0;1;Electronic check;51;1
EUGRJ40837;0;0;0;0;20.250;1;0;0;178.500;0;0;Mailed check;9;1
RWHZL95189;0;0;0;1;100.050;1;1;2;6254.200;1;1;Credit card (automatic);64;1
TGUZV95522;1;0;0;0;75.000;1;0;2;658.100;0;1;Mailed check;8;0
SDTWQ86476;1;0;1;0;74.300;1;1;2;4018.350;0;1;Electronic check;57;0
WQAQW45604;0;0;0;1;68.700;1;1;1;4070.950;1;0;Bank transfer (automatic);59;0
VZZOM49429;1;0;0;0;66.150;1;1;1;4392.500;1;1;Credit card (automatic);64;0
NHXFW96297;1;0;1;1;19.400;1;0;0;19.400;0;1;Mailed check;1;0
ICFDO22266;1;0;1;1;85.900;1;1;1;6110.750;2;1;Credit card (automatic);72;0
UIMSS28674;0;0;0;0;80.500;1;0;2;80.500;0;0;Electronic check;1;1
ZPWFQ68149;0;1;0;0;25.000;1;1;0;1260.700;1;0;Bank transfer (automatic);51;0
KXAUH44713;1;0;0;1;84.300;1;1;2;3588.400;0;1;Electronic check;42;1
HFKLA67662;1;0;0;1;103.200;1;1;2;5744.350;2;0;Bank transfer (automatic);56;0
GXDAY70486;0;0;0;0;106.400;1;1;2;4040.650;0;1;Electronic check;39;0
REDIY94953;0;0;1;0;40.650;0;2;1;970.550;1;1;Credit card (automatic);25;0
MQPOS74719;1;1;1;0;72.900;1;1;1;5139.650;1;1;Bank transfer (automatic);71;0
CPDND56516;0;0;0;0;46.000;1;0;1;492.100;0;0;Mailed check;10;0
ZATGZ75861;0;0;0;0;84.900;1;1;2;3369.050;0;1;Electronic check;40;0
AGAAX52208;1;0;1;0;24.000;1;1;0;1664.300;2;1;Bank transfer (automatic);68;0
BSHKG62487;1;0;1;0;20.400;1;0;0;1226.450;1;0;Mailed check;61;0
HIJDH28854;1;0;1;0;86.900;1;1;1;6194.100;2;0;Bank transfer (automatic);69;0
MYYYZ66356;0;0;0;1;85.350;1;0;1;2530.400;1;0;Bank transfer (automatic);30;1
OYSJI36694;0;0;0;0;46.200;1;0;1;46.200;0;0;Credit card (automatic);1;1
UDPEU96177;0;0;0;1;19.250;1;0;0;412.550;1;1;Mailed check;22;0
SBRXP84651;1;0;1;0;94.900;1;1;2;3616.250;2;1;Bank transfer (automatic);38;0
VYDLG09253;0;0;0;1;75.250;1;1;2;242.000;0;0;Electronic check;3;1
FYHKI30915;0;0;0;0;35.450;0;2;1;35.450;0;1;Electronic check;1;1
IWFHT70253;0;0;0;0;89.550;1;0;2;3729.750;1;1;Electronic check;41;0
LBZHY18483;1;0;0;1;50.300;1;0;1;355.100;0;1;Bank transfer (automatic);7;0
PRCBS08624;1;0;1;1;103.750;1;1;2;7039.450;2;1;Credit card (automatic);68;0
QVKPB02954;0;0;0;0;63.950;1;0;1;318.100;0;1;Credit card (automatic);5;0
HJCUY30582;1;0;1;0;102.600;1;1;2;4213.350;1;1;Electronic check;41;1
UBYKY71071;1;0;1;1;25.750;1;1;0;882.550;0;1;Electronic check;35;0
QEVEE98665;0;0;0;0;86.000;1;1;2;1532.450;0;1;Bank transfer (automatic);19;1
YEJAX57367;0;0;1;0;79.450;1;1;1;5502.550;2;1;Credit card (automatic);69;0
YJTYT15063;1;0;1;0;73.850;1;1;1;3371.000;2;0;Credit card (automatic);45;0
LHIEB99931;1;0;1;0;67.850;1;0;1;4627.650;2;0;Mailed check;67;0
IWPXQ95008;1;0;1;1;79.400;1;1;1;4820.550;1;1;Electronic check;61;0
XBQDD37373;0;0;0;0;84.850;1;1;2;2048.800;0;1;Bank transfer (automatic);24;0
ERYFC47047;1;0;0;1;69.250;1;0;2;1554.000;0;1;Electronic check;22;1
EASSD79976;1;0;0;1;81.200;1;1;2;4965.100;1;1;Credit card (automatic);63;0
IKEEG53787;0;0;0;1;35.750;0;2;1;35.750;0;1;Electronic check;1;1
NDOIA83135;0;0;0;1;104.150;1;1;2;2494.650;0;1;Electronic check;24;0
ZFSMY22375;0;0;0;1;95.550;1;0;2;3692.850;1;1;Electronic check;39;1
VODJZ41843;1;0;1;0;91.350;1;1;2;5764.700;1;1;Electronic check;63;0
ZRXFN21033;0;0;0;0;50.750;1;1;1;50.750;0;0;Mailed check;1;0
KEDTB43108;0;0;1;1;29.800;0;2;1;786.500;0;1;Mailed check;26;0
ZTQFB81907;0;0;0;0;51.350;0;2;1;2075.100;1;1;Electronic check;41;0
RAHBV31253;0;0;0;0;20.300;1;0;0;467.150;1;0;Credit card (automatic);22;0
HQAEN51986;1;0;1;0;89.700;1;0;2;3165.600;1;1;Electronic check;35;0
RGKCU09695;1;0;1;0;19.800;1;0;0;677.050;1;0;Credit card (automatic);37;0
TYFRD30058;1;0;0;1;103.650;1;1;2;5676.650;0;1;Credit card (automatic);55;0
PQIUY30386;0;0;0;1;66.150;1;1;1;2522.400;0;1;Bank transfer (automatic);38;0
NVFAM70784;1;0;1;1;35.150;0;2;1;1051.050;0;1;Electronic check;32;0
KYGHE54334;0;0;1;1;86.000;1;1;2;1164.050;0;1;Mailed check;14;0
KPVKK75728;0;0;1;0;104.050;1;1;2;6590.500;2;1;Electronic check;62;0
MSSXB83374;0;0;0;1;86.300;1;0;2;1180.950;0;1;Electronic check;14;1
OJVTK20824;1;0;1;0;89.200;1;1;2;2698.350;0;1;Electronic check;29;1
FTBXC44024;0;0;0;0;89.800;1;0;2;4667.000;0;0;Mailed check;54;0
QYTTU51499;1;0;1;1;95.150;1;1;2;6770.850;1;1;Credit card (automatic);71;0
BUOZZ25587;0;0;0;0;94.800;1;1;2;4535.850;1;0;Bank transfer (automatic);47;0
ANRML56494;0;1;0;0;95.100;1;0;2;180.250;0;1;Credit card (automatic);2;1
EEXWB29591;1;0;1;1;50.900;0;2;1;2333.850;0;1;Bank transfer (automatic);45;0
ZWMNX68705;1;0;0;0;76.100;1;1;1;5264.250;2;0;Credit card (automatic);70;0
PVLZI00317;1;0;1;1;20.350;1;0;0;76.350;0;0;Mailed check;4;1
AIDJQ14311;1;0;1;0;82.100;1;0;1;2603.100;2;0;Credit card (automatic);33;0
MUOEZ43327;1;1;1;0;94.300;1;0;2;1818.300;1;0;Credit card (automatic);20;0
MHQOF54515;1;0;1;0;24.450;1;1;0;1431.650;1;1;Mailed check;56;0
YKGDV77831;0;0;0;1;99.700;1;1;2;1238.450;0;1;Bank transfer (automatic);12;1
CNGRH09277;0;0;1;0;19.550;1;0;0;19.550;0;0;Mailed check;1;0
PYUSH45104;0;1;0;1;57.150;1;0;1;2250.650;0;1;Credit card (automatic);38;1
UOWJG90898;1;0;1;1;58.350;1;0;1;740.550;0;1;Credit card (automatic);12;0
AMTIE14937;0;0;0;0;20.200;1;0;0;20.200;0;1;Bank transfer (automatic);1;1
SIDFQ68232;0;0;0;0;18.250;1;0;0;534.700;1;0;Credit card (automatic);28;0
QBVSH12473;1;0;1;1;50.200;1;0;1;2169.400;0;0;Mailed check;43;0
GDMOI68046;0;0;0;1;106.600;1;1;2;6428.400;2;1;Electronic check;61;1
HTOTQ54024;0;0;0;0;55.300;1;1;1;875.350;0;0;Electronic check;16;0
RXJRQ63794;1;0;0;0;70.100;1;0;2;659.650;0;1;Electronic check;10;1
UUZZO27965;1;0;1;0;80.300;1;0;2;4896.350;0;1;Credit card (automatic);63;0
GTUUK07843;1;0;0;0;23.750;1;1;0;1446.800;1;1;Credit card (automatic);62;0
EHPPG96745;1;0;0;0;40.400;0;2;1;1842.700;2;0;Credit card (automatic);46;0
CFOUJ22397;1;0;1;0;20.400;1;0;0;20.400;1;0;Mailed check;1;0
UKWQP07546;0;0;0;0;95.850;1;0;2;197.700;0;1;Electronic check;2;1
HVAYI82219;1;0;1;0;69.150;1;1;1;2490.150;2;1;Credit card (automatic);35;0
KOMJQ86453;1;0;1;0;81.950;1;1;1;5601.400;2;1;Bank transfer (automatic);69;0
MFOTG22422;0;0;0;0;80.100;1;1;2;2603.300;1;0;Bank transfer (automatic);33;0
OPFEM97985;0;0;0;1;21.100;1;0;0;937.100;2;1;Electronic check;46;0
ALXXZ26366;0;1;0;1;69.600;1;0;2;69.600;0;1;Electronic check;1;1
TRZWM50434;0;0;0;1;75.550;1;0;2;75.550;0;0;Electronic check;1;0
ONYDQ20502;1;0;1;1;26.000;1;1;0;1654.850;2;0;Credit card (automatic);65;0
DFJKB08517;0;0;0;1;58.950;1;0;1;955.150;0;0;Electronic check;15;0
IZEUX89937;0;0;0;0;69.150;1;0;2;488.650;0;0;Bank transfer (automatic);7;0
TLDHQ40132;0;0;0;0;78.250;1;0;2;1490.950;0;1;Electronic check;19;1
JWVUX12166;1;0;1;0;75.500;1;0;2;1901.050;0;1;Electronic check;25;0
FFLEM97675;0;0;0;0;69.500;1;0;2;2625.250;0;1;Credit card (automatic);38;0
CXBKL06215;0;0;0;1;18.700;1;0;0;1005.700;2;0;Mailed check;53;0
SVUCV19635;0;0;0;0;45.300;1;0;1;45.300;0;0;Electronic check;1;1
LXKFY10861;1;0;1;1;69.100;1;0;2;69.100;0;1;Mailed check;1;1
PFRQK52663;1;0;1;0;20.850;1;0;0;1071.600;1;1;Credit card (automatic);52;0
TMATR90273;1;0;0;1;78.800;1;0;1;3460.300;2;1;Electronic check;43;0
UKTOX06966;0;0;1;0;54.150;1;0;1;1312.450;0;0;Electronic check;23;0
VFMWO17306;1;0;0;1;50.200;1;0;1;1815.300;0;0;Bank transfer (automatic);34;0
JNWRU75937;1;0;1;0;44.600;1;0;1;260.800;0;1;Bank transfer (automatic);6;1
NAKJS41898;0;0;0;0;51.550;1;1;1;1295.400;1;1;Credit card (automatic);26;0
WTYHE68175;0;0;0;0;44.900;1;0;1;111.050;0;0;Bank transfer (automatic);2;0
QSUSR63196;0;0;1;1;19.700;1;0;0;216.200;0;0;Credit card (automatic);11;0
HSOOQ16602;0;0;0;0;49.650;1;0;1;49.650;0;1;Mailed check;1;1
IMHHT52948;1;0;0;0;97.750;1;1;2;5043.200;1;0;Bank transfer (automatic);53;0
WNZSY78535;0;0;0;0;19.750;1;0;0;19.750;0;1;Credit card (automatic);1;0
HXJVA79014;0;0;0;0;76.450;1;0;2;1117.550;0;0;Electronic check;14;0
SIZNC85957;1;1;0;1;25.600;1;1;0;548.800;1;0;Bank transfer (automatic);22;0
SJDOU26369;0;0;0;0;84.300;1;1;2;5289.050;1;1;Credit card (automatic);64;0
YPIRV51301;1;0;0;1;72.000;1;0;1;4284.200;2;1;Credit card (automatic);62;0
YLXCL75413;0;0;0;0;65.400;1;0;1;2498.400;1;1;Mailed check;36;1
RRIDN26122;0;0;0;0;81.000;1;0;2;340.850;0;1;Electronic check;4;1
MTYVW70373;1;0;1;0;85.400;1;1;1;3297.000;2;1;Bank transfer (automatic);38;0
AEXBM99442;0;0;0;0;85.650;1;1;2;2664.300;0;1;Bank transfer (automatic);32;0
DHKWQ67015;1;0;1;1;51.350;0;2;1;3244.400;2;0;Credit card (automatic);61;0
YGSCA90679;0;0;0;1;26.050;1;1;0;1856.400;1;0;Credit card (automatic);70;0
OTVVJ26757;1;1;0;0;89.450;1;1;2;2807.650;0;0;Electronic check;31;0
ZRPVR90255;0;0;0;0;18.950;1;0;0;185.600;0;1;Mailed check;9;1
CEBSX29775;0;0;0;1;90.050;1;1;1;5965.950;2;1;Credit card (automatic);66;0
YPJNK49366;0;0;0;1;19.900;1;0;0;199.450;0;1;Mailed check;10;0
LWKGE88451;1;0;1;1;64.500;1;0;1;1985.150;1;1;Electronic check;30;0
DJRCH82126;1;0;1;0;90.350;1;0;2;434.500;0;1;Mailed check;5;0
FAZKD31205;1;0;1;0;24.050;1;1;0;1230.900;2;1;Bank transfer (automatic);54;0
JXEAW77217;1;0;0;0;41.050;0;2;1;2452.700;0;1;Bank transfer (automatic);59;1
QPRCH34724;1;0;1;0;25.250;1;1;0;1006.900;2;0;Credit card (automatic);40;0
LRIZX67334;0;0;0;0;108.950;1;1;2;4025.500;2;1;Electronic check;35;0
SYFRB07192;0;0;0;1;61.650;1;1;1;713.750;0;1;Mailed check;12;1
EKNFS75472;1;0;0;0;95.250;1;1;2;3959.350;0;1;Bank transfer (automatic);42;1
PDSZP98618;0;0;0;1;108.050;1;1;2;7806.600;2;1;Credit card (automatic);72;0
FRZAA21622;1;0;1;0;39.350;0;2;1;2395.050;2;0;Bank transfer (automatic);63;0
